Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,employeeid
33,No,Travel_Rarely,654,Research & Development,5,3,Life Sciences,1,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,21214,4,Y,No,15,3,4,80,1,9,2,3,3,2,1,2,7004
33,Yes,Travel_Frequently,970,Sales,7,3,Life Sciences,1,2,Female,30,3,2,Sales Executive,2,Divorced,4302,13401,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2,7005
45,No,Travel_Rarely,1457,Research & Development,7,3,Medical,1,1,Female,83,3,1,Research Scientist,3,Married,4477,20100,4,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2,7006
28,No,Travel_Frequently,773,Research & Development,6,3,Life Sciences,1,3,Male,39,2,1,Research Scientist,3,Divorced,2703,22088,1,Y,Yes,14,3,4,80,1,3,2,3,3,1,0,2,7007
34,No,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,1,4,Male,95,3,2,Manufacturing Director,3,Single,4033,15834,2,Y,No,11,3,4,80,0,5,3,2,3,2,0,2,7008
34,Yes,Travel_Rarely,829,Human Resources,3,2,Human Resources,1,3,Female,88,3,1,Human Resources,4,Married,3737,2243,0,Y,No,19,3,2,80,1,4,1,1,3,2,0,2,7009
32,No,Non-Travel,300,Research & Development,1,3,Life Sciences,1,4,Male,61,3,1,Laboratory Technician,4,Single,2314,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2,7010
44,No,Travel_Rarely,986,Research & Development,8,4,Life Sciences,1,1,Male,62,4,1,Laboratory Technician,4,Married,2818,5044,2,Y,Yes,24,4,4,80,1,10,2,2,3,2,0,2,7011
29,Yes,Travel_Rarely,341,Sales,1,3,Medical,1,2,Female,48,2,1,Sales Representative,3,Divorced,2800,23522,6,Y,Yes,19,3,3,80,3,5,3,3,3,2,0,2,7012
33,No,Travel_Rarely,1198,Research & Development,1,4,Other,1,3,Male,100,3,1,Research Scientist,1,Single,2799,3339,3,Y,Yes,11,3,3,80,0,6,1,3,3,2,0,2,7013
47,No,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,4,Female,65,2,1,Sales Representative,4,Single,3294,13137,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2,7014
22,No,Travel_Rarely,617,Research & Development,3,1,Life Sciences,1,2,Male,34,3,2,Manufacturing Director,3,Single,4171,10022,0,Y,Yes,19,3,1,80,1,4,3,4,3,2,0,2,7015
27,Yes,Travel_Rarely,1055,Research & Development,2,4,Life Sciences,1,1,Female,47,3,2,Manufacturing Director,4,Married,4227,4658,0,Y,No,18,3,2,80,1,4,2,3,3,2,2,2,7016
35,No,Travel_Rarely,802,Research & Development,10,3,Other,1,2,Male,45,3,1,Laboratory Technician,4,Single,3917,9541,1,Y,No,20,4,1,80,1,3,4,2,3,2,1,2,7017
30,No,Travel_Frequently,109,Research & Development,5,3,Medical,1,2,Male,60,3,1,Laboratory Technician,2,Single,2422,25725,0,Y,No,17,3,4,80,0,4,3,3,3,2,1,2,7018
29,Yes,Travel_Frequently,1404,Sales,20,3,Technical Degree,1,2,Female,84,3,1,Sales Representative,4,Divorced,2157,18203,1,Y,No,15,3,2,80,1,3,5,3,3,1,0,2,7019
33,No,Travel_Rarely,461,Research & Development,13,1,Life Sciences,1,2,Female,53,3,1,Research Scientist,4,Single,3452,17241,3,Y,Yes,18,3,3,80,0,5,4,3,3,2,0,2,7020
31,Yes,Non-Travel,335,Research & Development,9,2,Medical,1,3,Male,46,2,1,Research Scientist,1,Single,2321,10322,0,Y,Yes,22,4,1,80,0,4,0,3,3,2,1,2,7021
32,No,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,3,Male,70,2,1,Laboratory Technician,2,Single,2332,3974,6,Y,No,20,4,3,80,0,5,3,3,3,0,0,2,7022
21,Yes,Travel_Rarely,1343,Sales,22,1,Technical Degree,1,3,Female,49,3,1,Sales Representative,3,Single,3447,24444,1,Y,No,11,3,2,80,0,3,2,3,3,2,1,2,7023
48,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,1,4,Female,40,3,4,Manager,1,Single,15402,17997,7,Y,No,11,3,1,80,1,21,3,1,3,2,0,2,7024
37,No,Travel_Rarely,558,Sales,2,3,Marketing,1,4,Male,75,3,2,Sales Executive,3,Married,9602,3010,4,Y,Yes,11,3,4,80,1,17,3,2,3,0,1,0,7025
31,Yes,Travel_Rarely,1365,Sales,13,4,Medical,1,2,Male,46,3,2,Sales Executive,1,Divorced,4233,11512,2,Y,No,17,3,3,80,0,9,2,1,3,1,1,2,7026
35,No,Travel_Rarely,538,Research & Development,25,2,Other,1,1,Male,54,3,2,Laboratory Technician,4,Single,3681,14004,4,Y,Yes,14,3,3,80,0,9,3,3,3,2,0,2,7027
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,1,Male,58,4,1,Research Scientist,1,Married,2819,8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2,7028
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,1,4,Male,57,4,2,Sales Executive,2,Single,4851,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2,7029
26,Yes,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Y,Yes,13,3,2,80,1,3,2,3,3,2,0,2,7030
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,1,2,Male,48,3,2,Manufacturing Director,2,Single,8847,13934,2,Y,No,11,3,3,80,1,13,2,3,3,2,0,2,7031
35,No,Travel_Rarely,384,Sales,8,4,Life Sciences,1,1,Male,72,3,1,Sales Representative,4,Married,2572,20317,1,Y,No,16,3,4,80,1,3,1,2,3,2,0,2,7032
34,Yes,Travel_Rarely,1111,Sales,8,2,Life Sciences,1,2,Female,93,3,2,Sales Executive,1,Divorced,6500,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2,7033
33,Yes,Travel_Rarely,118,Sales,16,3,Marketing,1,1,Female,69,3,2,Sales Executive,1,Single,5324,26507,5,Y,Yes,15,3,3,80,0,6,3,3,3,2,0,2,7034
21,No,Non-Travel,895,Sales,9,2,Medical,1,1,Male,39,3,1,Sales Representative,4,Single,2610,2851,1,Y,No,24,4,3,80,0,3,3,2,3,2,2,2,7035
57,No,Travel_Rarely,593,Research & Development,1,4,Medical,1,4,Male,88,3,2,Healthcare Representative,3,Single,6755,2967,2,Y,No,11,3,3,80,0,15,2,3,3,2,1,2,7036
29,Yes,Travel_Rarely,1283,Research & Development,23,3,Life Sciences,1,4,Female,54,3,1,Research Scientist,4,Single,2201,18168,9,Y,No,16,3,2,80,0,6,4,3,3,2,1,2,7037
47,No,Travel_Rarely,1482,Research & Development,5,5,Life Sciences,1,4,Male,42,3,5,Research Director,3,Single,18300,16375,4,Y,No,11,3,2,80,1,21,2,3,3,2,1,1,7038
29,No,Travel_Rarely,738,Research & Development,9,5,Other,1,2,Male,30,2,1,Laboratory Technician,4,Single,3983,7621,0,Y,No,17,3,4,80,0,4,2,3,3,2,2,2,7039
42,Yes,Travel_Rarely,544,Human Resources,2,1,Technical Degree,1,2,Male,52,3,1,Human Resources,3,Divorced,2696,24017,0,Y,Yes,11,3,3,80,1,4,5,3,3,2,1,0,7040
21,Yes,Travel_Frequently,756,Sales,1,1,Technical Degree,1,1,Female,99,3,1,Sales Representative,2,Single,2174,9150,1,Y,Yes,11,3,3,80,0,3,3,3,3,2,1,2,7041
30,No,Travel_Rarely,413,Sales,7,1,Marketing,1,4,Male,57,3,1,Sales Representative,2,Single,2983,18398,0,Y,No,14,3,1,80,0,4,3,3,3,2,1,2,7042
46,No,Travel_Rarely,1125,Sales,10,3,Marketing,1,3,Male,94,2,3,Sales Executive,4,Single,9071,11563,2,Y,Yes,19,3,3,80,1,15,3,3,3,2,1,2,7043
34,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,1,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Y,Yes,15,3,2,80,3,11,2,3,3,2,0,2,7044
29,No,Travel_Rarely,232,Research & Development,19,3,Technical Degree,1,4,Male,34,3,2,Manufacturing Director,4,Single,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,7045
34,No,Non-Travel,1381,Sales,4,4,Marketing,1,3,Male,72,3,2,Sales Executive,3,Married,6538,12740,9,Y,No,15,3,4,80,1,6,3,3,3,2,1,2,7046
43,Yes,Travel_Frequently,313,Research & Development,21,3,Medical,1,2,Male,61,3,1,Laboratory Technician,4,Divorced,2258,15238,7,Y,No,20,4,1,80,1,8,1,3,3,2,1,2,7047
46,No,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,1,Male,51,3,4,Research Director,3,Married,17861,2288,6,Y,Yes,13,3,3,80,0,26,2,1,3,2,0,1,7048
26,No,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,1,1,Female,90,3,1,Research Scientist,4,Divorced,2886,3032,1,Y,No,22,4,2,80,2,3,3,1,3,2,0,2,7049
25,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,1,Male,81,3,1,Laboratory Technician,4,Single,3229,4910,4,Y,No,11,3,2,80,1,7,2,2,3,2,0,2,7050
37,Yes,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,Y,No,18,3,2,80,0,8,6,3,3,2,0,2,7051
25,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,1,Male,93,3,2,Sales Executive,3,Single,6232,12477,2,Y,No,11,3,2,80,0,6,3,2,3,2,1,2,7052
56,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1,Male,90,3,1,Research Scientist,1,Married,2066,10494,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0,7053
25,Yes,Travel_Rarely,383,Sales,9,2,Life Sciences,1,2,Male,68,2,1,Sales Representative,1,Divorced,4400,15182,3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2,7054
36,No,Travel_Rarely,329,Sales,16,4,Marketing,1,3,Female,98,3,2,Sales Executive,1,Married,5647,13494,4,Y,Yes,13,3,3,80,2,11,3,2,3,2,0,2,7055
30,No,Travel_Rarely,855,Sales,7,4,Marketing,1,4,Female,73,3,2,Sales Executive,1,Divorced,4779,12761,7,Y,No,14,3,2,80,2,8,3,3,3,2,0,2,7056
31,No,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,1,Male,93,3,4,Research Director,2,Single,16422,8847,3,Y,No,11,3,3,80,0,9,3,4,3,2,1,0,7057
32,Yes,Travel_Rarely,499,Sales,2,1,Marketing,1,3,Female,36,3,2,Sales Executive,2,Married,4078,20497,0,Y,Yes,13,3,2,80,3,4,3,2,3,2,1,2,7058
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,1,4,Male,67,3,1,Laboratory Technician,4,Single,3669,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2,7059
31,No,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,4,Male,54,3,1,Sales Representative,2,Single,2302,8319,1,Y,Yes,11,3,4,80,0,3,2,4,3,2,2,2,7060
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,2,Male,89,3,1,Laboratory Technician,1,Divorced,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2,7061
34,No,Travel_Rarely,131,Sales,2,3,Marketing,1,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,3,3,80,0,4,3,3,3,2,0,2,7062
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,7063
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,4,Male,43,3,4,Research Director,1,Single,16880,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2,7064
28,Yes,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,4,Female,84,3,1,Research Scientist,1,Single,2080,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2,7065
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,3,Male,66,3,1,Research Scientist,3,Single,3506,6020,0,Y,No,14,3,4,80,0,4,3,3,3,2,2,2,7066
35,No,Travel_Rarely,992,Research & Development,1,3,Medical,1,4,Male,68,2,1,Laboratory Technician,1,Single,2450,21731,1,Y,No,19,3,4,80,0,3,3,3,3,0,1,2,7067
36,Yes,Travel_Rarely,1157,Sales,2,4,Life Sciences,1,2,Male,70,3,1,Sales Representative,4,Divorced,2644,17001,3,Y,Yes,21,4,4,80,0,7,3,2,3,2,1,2,7068
38,No,Travel_Rarely,437,Sales,16,3,Life Sciences,1,2,Female,90,3,2,Sales Executive,2,Single,4198,16379,2,Y,Yes,12,3,3,80,0,8,5,4,3,2,1,2,7069
36,No,Travel_Frequently,1302,Research & Development,6,4,Life Sciences,1,1,Male,80,4,2,Laboratory Technician,1,Married,5562,19711,3,Y,Yes,13,3,4,80,1,9,3,3,3,2,0,2,7070
36,No,Travel_Rarely,711,Research & Development,5,4,Life Sciences,1,2,Male,42,3,3,Healthcare Representative,1,Single,8008,22792,4,Y,No,12,3,3,80,2,9,6,3,3,2,0,2,7071
27,Yes,Travel_Rarely,486,Research & Development,8,3,Medical,1,2,Female,86,4,1,Research Scientist,3,Married,3517,22490,7,Y,No,17,3,2,80,0,5,0,3,3,2,0,2,7072
36,No,Travel_Rarely,559,Research & Development,12,4,Life Sciences,1,3,Female,76,3,2,Manufacturing Director,3,Single,4663,12421,9,Y,No,12,3,2,80,2,7,2,3,3,2,1,1,7073
32,No,Travel_Rarely,634,Research & Development,5,4,Other,1,2,Male,35,4,1,Research Scientist,4,Married,3312,18783,3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2,7074
49,Yes,Travel_Rarely,271,Research & Development,3,2,Medical,1,2,Female,43,2,2,Laboratory Technician,1,Divorced,4789,23070,4,Y,No,25,4,1,80,1,10,3,3,3,2,1,2,7075
29,No,Travel_Frequently,410,Research & Development,2,1,Life Sciences,1,4,Female,97,3,1,Laboratory Technician,2,Married,3180,4668,0,Y,Yes,13,3,3,80,3,4,3,3,3,2,0,2,7076
31,No,Travel_Rarely,1398,Human Resources,8,2,Medical,1,4,Female,96,4,1,Human Resources,2,Single,2109,24609,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2,7077
49,No,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,1,Male,96,3,2,Healthcare Representative,3,Single,6651,21534,2,Y,No,14,3,2,80,1,20,0,2,3,2,1,2,7078
40,Yes,Travel_Rarely,896,Research & Development,2,3,Medical,1,3,Female,68,3,1,Research Scientist,3,Divorced,2345,8045,2,Y,No,14,3,2,80,1,8,3,4,3,1,1,2,7079
45,No,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1,2,Male,55,3,3,Manufacturing Director,4,Single,9380,14720,4,Y,No,18,3,4,80,2,10,4,4,3,1,1,2,7080
55,No,Travel_Rarely,1229,Research & Development,4,4,Life Sciences,1,4,Male,30,3,2,Healthcare Representative,3,Married,4035,16143,0,Y,Yes,16,3,4,80,0,4,2,3,3,2,1,2,7081
28,Yes,Travel_Frequently,1496,Sales,1,3,Technical Degree,1,2,Male,92,3,1,Sales Representative,3,Divorced,2909,15747,3,Y,No,15,3,4,80,1,5,3,4,3,2,1,2,7082
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1,4,Male,70,3,2,Healthcare Representative,3,Single,6294,23060,8,Y,Yes,12,3,3,80,0,10,5,4,3,2,0,2,7083
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2,7084
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,7085
41,Yes,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,2,Female,85,4,2,Healthcare Representative,2,Single,6870,15530,3,Y,No,12,3,2,80,0,11,3,1,3,2,1,2,7086
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1,Female,68,3,3,Sales Executive,1,Single,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,7087
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,3,Male,67,3,1,Research Scientist,1,Married,3591,12719,1,Y,No,25,4,4,80,1,3,3,3,3,2,1,2,7088
26,Yes,Travel_Rarely,390,Research & Development,17,4,Medical,1,2,Male,62,1,1,Laboratory Technician,3,Divorced,2305,6217,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2,7089
23,Yes,Travel_Rarely,427,Sales,7,3,Life Sciences,1,3,Male,99,3,1,Sales Representative,4,Divorced,2275,25103,1,Y,Yes,21,4,3,80,1,3,2,3,3,2,0,2,7090
23,No,Travel_Rarely,160,Research & Development,4,1,Medical,1,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,Y,No,13,3,3,80,0,3,3,1,3,2,1,2,7091
41,No,Non-Travel,552,Human Resources,4,3,Human Resources,1,3,Male,60,1,2,Human Resources,2,Single,6430,20794,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2,7092
47,Yes,Travel_Rarely,1225,Sales,2,4,Life Sciences,1,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,Y,No,14,3,2,80,3,29,2,3,3,2,1,2,7093
36,No,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,1,Male,80,3,2,Healthcare Representative,3,Single,5347,7419,6,Y,No,14,3,2,80,2,10,2,2,3,2,0,2,7094
36,No,Non-Travel,894,Research & Development,1,4,Medical,1,4,Male,33,2,2,Manufacturing Director,3,Married,4374,15411,0,Y,No,15,3,4,80,0,4,6,3,3,2,1,2,7095
22,Yes,Travel_Rarely,581,Research & Development,1,2,Life Sciences,1,2,Male,63,3,1,Research Scientist,3,Divorced,3375,17624,0,Y,No,12,3,4,80,0,4,2,4,3,2,1,2,7096
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,1,Female,32,3,2,Sales Executive,3,Married,5736,3987,6,Y,Yes,19,3,3,80,1,10,1,3,3,2,1,2,7097
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2,7098
35,No,Travel_Rarely,219,Research & Development,16,2,Other,1,4,Male,44,2,2,Manufacturing Director,2,Single,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,7099
28,Yes,Non-Travel,280,Human Resources,1,2,Life Sciences,1,3,Female,43,3,1,Human Resources,4,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,7100
50,Yes,Travel_Rarely,410,Sales,28,3,Marketing,1,4,Male,39,3,3,Sales Executive,1,Single,10854,16586,4,Y,No,13,3,2,80,1,20,3,3,3,2,2,0,7101
38,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,4,Male,32,3,2,Research Scientist,3,Single,4317,2302,3,Y,Yes,20,4,4,80,0,19,2,3,3,2,2,2,7102
36,Yes,Travel_Rarely,216,Research & Development,6,2,Medical,1,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,2819,6,Y,No,20,4,4,80,2,7,0,3,3,2,0,1,7103
43,No,Travel_Frequently,957,Research & Development,28,3,Medical,1,2,Female,72,3,1,Research Scientist,3,Single,4739,16090,4,Y,Yes,12,3,3,80,0,18,2,3,3,2,1,2,7104
59,No,Non-Travel,1420,Human Resources,2,4,Human Resources,1,3,Female,32,2,5,Manager,4,Married,18844,21922,9,Y,No,21,4,4,80,1,30,3,3,3,2,2,2,7105
30,No,Travel_Rarely,201,Research & Development,5,3,Technical Degree,1,4,Male,84,3,1,Research Scientist,1,Single,3204,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2,7106
34,Yes,Travel_Rarely,629,Research & Development,27,2,Medical,1,4,Female,95,3,1,Research Scientist,2,Single,2311,5711,2,Y,No,15,3,2,80,0,9,3,3,3,2,1,2,7107
33,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,1,3,Male,90,3,1,Research Scientist,4,Single,2500,10515,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2,7108
24,No,Travel_Rarely,1353,Sales,3,2,Other,1,1,Male,33,3,2,Sales Executive,3,Married,4999,17519,0,Y,No,21,4,4,80,1,4,2,2,3,2,0,2,7109
44,Yes,Non-Travel,489,Research & Development,23,3,Medical,1,2,Male,67,3,2,Laboratory Technician,2,Divorced,2042,25043,4,Y,No,12,3,3,80,1,17,3,4,3,2,1,2,7110
37,Yes,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Y,Yes,22,4,3,80,0,7,3,3,3,2,0,2,7111
35,No,Travel_Frequently,664,Research & Development,1,3,Medical,1,2,Male,79,3,1,Research Scientist,1,Married,2194,5868,4,Y,No,13,3,4,80,1,5,2,2,3,2,1,2,7112
21,No,Travel_Rarely,996,Research & Development,3,2,Medical,1,4,Male,100,2,1,Research Scientist,3,Single,3230,10531,1,Y,No,17,3,1,80,0,3,4,4,3,2,1,0,7113
26,Yes,Travel_Rarely,1449,Research & Development,16,4,Medical,1,1,Female,45,3,1,Laboratory Technician,2,Divorced,2373,14180,2,Y,Yes,13,3,2,80,1,5,2,3,3,2,0,2,7114
28,Yes,Travel_Rarely,1157,Research & Development,2,4,Medical,1,1,Male,84,3,1,Research Scientist,4,Single,3464,24737,5,Y,No,13,3,4,80,0,5,4,2,3,2,2,2,7115
49,No,Travel_Frequently,636,Research & Development,10,4,Life Sciences,1,3,Male,35,3,5,Research Director,1,Single,18665,25594,9,Y,Yes,11,3,4,80,0,22,4,3,3,2,1,2,7116
40,Yes,Non-Travel,1151,Research & Development,9,5,Life Sciences,1,2,Male,63,2,2,Healthcare Representative,4,Divorced,4876,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2,7117
50,No,Travel_Rarely,328,Research & Development,1,3,Medical,1,3,Male,86,3,1,Laboratory Technician,3,Married,3690,3425,2,Y,Yes,15,3,3,80,1,5,2,2,3,2,0,2,7118
32,Yes,Travel_Rarely,515,Research & Development,1,3,Life Sciences,1,4,Male,62,2,1,Laboratory Technician,3,Single,3730,9571,0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2,7119
39,No,Travel_Rarely,1431,Research & Development,1,4,Medical,1,3,Male,96,3,1,Laboratory Technician,3,Single,2232,15417,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2,7120
32,Yes,Non-Travel,976,Sales,26,4,Marketing,1,3,Female,100,3,2,Sales Executive,4,Married,4465,12069,0,Y,No,18,3,2,80,0,4,2,3,3,2,2,2,7121
42,No,Travel_Rarely,916,Research & Development,17,2,Life Sciences,1,4,Female,82,3,2,Research Scientist,1,Single,6545,23016,3,Y,No,13,3,3,80,0,10,1,3,3,2,0,2,7122
29,No,Travel_Rarely,1247,Sales,20,2,Marketing,1,4,Male,45,3,2,Sales Executive,4,Divorced,6931,10732,2,Y,No,14,3,4,80,1,10,2,3,3,2,0,2,7123
37,Yes,Travel_Rarely,1017,Research & Development,1,2,Medical,1,2,Female,83,2,1,Research Scientist,1,Divorced,3920,18697,2,Y,No,14,3,1,80,1,17,2,2,3,1,0,2,7124
45,No,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,1,1,Male,77,3,2,Manufacturing Director,3,Married,6434,5118,4,Y,Yes,17,3,3,80,1,9,1,3,3,2,0,2,7125
33,No,Travel_Rarely,147,Research & Development,4,4,Medical,1,3,Female,47,2,1,Research Scientist,2,Married,2622,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1,7126
36,No,Travel_Rarely,216,Research & Development,6,2,Medical,1,2,Male,84,3,2,Manufacturing Director,2,Single,4941,2819,6,Y,No,20,4,4,80,2,7,0,3,3,2,0,1,7127
38,Yes,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2,7128
30,No,Travel_Rarely,201,Research & Development,5,3,Technical Degree,1,4,Female,84,3,1,Research Scientist,1,Single,3204,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2,7129
43,No,Travel_Frequently,957,Research & Development,28,3,Medical,1,2,Male,72,4,1,Research Scientist,3,Single,4739,16090,4,Y,No,12,3,4,80,0,18,2,3,3,2,1,2,7130
34,Yes,Travel_Rarely,629,Research & Development,27,2,Medical,1,2,Female,95,3,1,Research Scientist,2,Divorced,2311,5711,2,Y,No,15,3,4,80,0,9,3,3,3,2,1,2,7131
33,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,1,3,Male,90,3,1,Research Scientist,4,Single,2500,10515,0,Y,Yes,14,3,3,80,0,4,2,4,3,1,0,2,7132
50,No,Travel_Rarely,328,Research & Development,1,3,Medical,1,3,Male,86,2,1,Laboratory Technician,3,Married,3690,3425,2,Y,No,15,3,4,80,1,5,2,2,3,2,0,2,7133
40,No,Non-Travel,1151,Research & Development,9,5,Life Sciences,1,4,Male,63,2,2,Healthcare Representative,4,Single,4876,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2,7134
29,Yes,Travel_Rarely,1247,Sales,20,2,Marketing,1,4,Female,45,3,2,Sales Executive,4,Divorced,6931,10732,2,Y,No,14,3,2,80,1,10,2,3,3,2,0,2,7135
42,No,Travel_Rarely,916,Research & Development,17,2,Life Sciences,1,4,Female,82,3,2,Research Scientist,1,Single,6545,23016,3,Y,No,13,3,3,80,0,10,1,3,3,2,0,2,7136
32,No,Non-Travel,976,Sales,26,4,Marketing,1,3,Male,100,3,2,Sales Executive,4,Married,4465,12069,0,Y,No,18,3,4,80,0,4,2,3,3,2,2,2,7137
39,Yes,Travel_Rarely,1431,Research & Development,1,4,Medical,1,2,Female,96,3,1,Laboratory Technician,3,Divorced,2232,15417,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2,7138
32,Yes,Travel_Rarely,515,Research & Development,1,3,Life Sciences,1,4,Male,62,3,1,Laboratory Technician,3,Single,3730,9571,0,Y,Yes,14,3,3,80,0,4,2,1,3,2,1,2,7139
45,No,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,1,1,Male,77,4,2,Manufacturing Director,3,Married,6434,5118,4,Y,No,17,3,4,80,1,9,1,3,3,2,0,2,7140
37,No,Travel_Rarely,1017,Research & Development,1,2,Medical,1,3,Male,83,2,1,Research Scientist,1,Single,3920,18697,2,Y,No,14,3,1,80,1,17,2,2,3,1,0,2,7141
33,Yes,Travel_Rarely,147,Research & Development,4,4,Medical,1,3,Female,47,2,1,Research Scientist,2,Married,2622,13248,6,Y,No,21,4,2,80,0,7,3,3,3,2,1,1,7142
50,Yes,Travel_Rarely,869,Sales,3,2,Marketing,1,1,Male,86,3,1,Sales Representative,3,Single,2683,3810,1,Y,No,14,3,3,80,0,3,2,3,3,2,0,2,7143
